"Date of Download: 2023-07-21_19:02:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:7674,8094,7658,7675,7656,7660,9226,7668,7659,7662,7657,7665,7669,7670,9365,9472,9366,9348,9477,10336,9376,10335,10542,10649,11057,10978,11213,10794,11501  Accession List:  Plot List:  Plant List:  Location List:  Year List:2020,2021,2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava anthracnose disease severity|month 5|COMP:0000273","Cassava anthracnose disease severity|month 7|COMP:0000274","Cassava bacterial blight severity|month 5|COMP:0000271","Cassava bacterial blight severity|month 7|COMP:0000272","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava anthractnose disease severity in 3-month|CO_334:0000218","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","323773","SM3536-44","","plot","3814218","202178BCPRC_polo_rep2_SM3536-44_31","2","2","31","4","6","test","","","","","","","","","","","","","","","","","","","","3","","","","","","20","","","","","","","","","","","","","","","","3","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169885","SM4436-1","","plot","3814207","202178BCPRC_polo_rep2_SM4436-1_32","2","2","32","4","5","test","","","","","","","","","","","","","","","","","","","","3","","","","","","20","","","","","","","","","","","","","","","","5","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2170543","SM4565-1","","plot","3814200","202178BCPRC_polo_rep2_SM4565-1_20","2","2","20","1","8","test","","","","","","","","","","","","","","","","","","","","3","","","","","","20","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2170553","SM4569-17","","plot","3814214","202178BCPRC_polo_rep2_SM4569-17_21","2","2","21","2","8","test","","","","","","","","","","","","","","","","","","","","3","","","","","","20","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2170576","SM4573-44","","plot","3814195","202178BCPRC_polo_rep2_SM4573-44_27","2","2","27","3","7","test","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","3814228","202178BCPRC_polo_rep2_SMB2446-2_30","2","2","30","4","7","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","19","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","147207","TAI8","Tai8","plot","3814197","202178BCPRC_polo_rep2_TAI8_17","2","2","17","1","5","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","13","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169086","AM1495-1","","plot","3814185","202178BCPRC_polo_rep3_AM1495-1_37","3","3","37","2","12","test","","","","","","","","","","","","","","","","","","","","3","","","","","","20","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","139257","CG1141-1","","plot","3814209","202178BCPRC_polo_rep3_CG1141-1_42","3","3","42","3","10","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","17","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","139268","CM4919-1","","plot","3814220","202178BCPRC_polo_rep3_CM4919-1_47","3","3","47","4","10","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","20","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","139299","COL2215","","plot","3814227","202178BCPRC_polo_rep3_COL2215_45","3","3","45","4","12","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169322","GM4486-11","","plot","3814194","202178BCPRC_polo_rep3_GM4486-11_44","3","3","44","3","12","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","13","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169346","GM8560-13","","plot","3814222","202178BCPRC_polo_rep3_GM8560-13_36","3","3","36","1","12","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","14","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169481","GM9404-1","","plot","3814206","202178BCPRC_polo_rep3_GM9404-1_46","3","3","46","4","11","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169496","GM9698-2","","plot","3814221","202178BCPRC_polo_rep3_GM9698-2_40","3","3","40","2","9","test","","","","","","","","","","","","","","","","","","","","3","","","","","","20","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169537","GM9814-2","","plot","3814202","202178BCPRC_polo_rep3_GM9814-2_38","3","3","38","2","11","test","","","","","","","","","","","","","","","","","","","","5","","","","","","20","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","323773","SM3536-44","","plot","3814187","202178BCPRC_polo_rep3_SM3536-44_41","3","3","41","3","9","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","3","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2169885","SM4436-1","","plot","3814188","202178BCPRC_polo_rep3_SM4436-1_35","3","3","35","1","11","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","11","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2170543","SM4565-1","","plot","3814204","202178BCPRC_polo_rep3_SM4565-1_48","3","3","48","4","9","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2170553","SM4569-17","","plot","3814213","202178BCPRC_polo_rep3_SM4569-17_43","3","3","43","3","11","test","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","2170576","SM4573-44","","plot","3814205","202178BCPRC_polo_rep3_SM4573-44_33","3","3","33","1","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","3814198","202178BCPRC_polo_rep3_SMB2446-2_39","3","3","39","2","10","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","15","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9376","202178BCPRC_polo","202178BCPRC_polo","RCBD","1","6.4","","no","no","2021-July-16","","421","Polonuevo","147207","TAI8","Tai8","plot","3814232","202178BCPRC_polo_rep3_TAI8_34","3","3","34","1","10","check","","","","","","","","","","","","","","","","","","","","4","","","","","","20","","","","","","","","","","","","","","","","14","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plot","3832704","202149BCEPR_momi_rep1_CG1141-1_10","1","1","10","2","5","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plot","3832652","202149BCEPR_momi_rep1_CG1141-1_34","1","1","34","5","6","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plot","3832640","202149BCEPR_momi_rep1_CM4919-1_35","1","1","35","5","7","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","139299","COL2215","","plot","3832712","202149BCEPR_momi_rep1_COL2215_28","1","1","28","4","1","check","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250600","GM11212-14","","plot","3832682","202149BCEPR_momi_rep1_GM11212-14_3","1","1","3","1","3","test","","","","","","","","","","","","","","","","","","","","2","","1","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250603","GM11213-2","","plot","3832655","202149BCEPR_momi_rep1_GM11213-2_36","1","1","36","6","7","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","9","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250609","GM11220-3","","plot","3832644","202149BCEPR_momi_rep1_GM11220-3_43","1","1","43","7","1","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","2","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250627","GM11319-3","","plot","3832702","202149BCEPR_momi_rep1_GM11319-3_15","1","1","15","3","1","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","8","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250630","GM11348-2","","plot","3832662","202149BCEPR_momi_rep1_GM11348-2_12","1","1","12","2","3","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","2","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250631","GM11353-7","","plot","3832665","202149BCEPR_momi_rep1_GM11353-7_33","1","1","33","5","5","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250633","GM11360-4","","plot","3832721","202149BCEPR_momi_rep1_GM11360-4_23","1","1","23","4","6","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250636","GM11365-2","","plot","3832727","202149BCEPR_momi_rep1_GM11365-2_1","1","1","1","1","1","test","","","","","","","","","","","","","","","","","","","","2","","1","","","","10","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250637","GM11365-3","","plot","3832694","202149BCEPR_momi_rep1_GM11365-3_41","1","1","41","6","2","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250639","GM11376-1","","plot","3832690","202149BCEPR_momi_rep1_GM11376-1_49","1","1","49","7","7","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250641","GM11377-2","","plot","3832701","202149BCEPR_momi_rep1_GM11377-2_21","1","1","21","3","7","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250667","GM11470-9","","plot","3832693","202149BCEPR_momi_rep1_GM11470-9_8","1","1","8","2","7","test","","","","","","","","","","","","","","","","","","","","4","","2","","","","10","","","","","","","","","","","","","","","","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2250676","GM11502-5","","plot","3832718","202149BCEPR_momi_rep1_GM11502-5_30","1","1","30","5","2","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","323717","GM3426-5","","plot","3832681","202149BCEPR_momi_rep1_GM3426-5_24","1","1","24","4","5","check","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","4","","","2","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251040","SM4897-22","","plot","3832654","202149BCEPR_momi_rep1_SM4897-22_4","1","1","4","1","4","test","","","","","","","","","","","","","","","","","","","","1","","1","","","","10","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251051","SM4921-26","","plot","3832713","202149BCEPR_momi_rep1_SM4921-26_38","1","1","38","6","5","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","2","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251052","SM4921-35","","plot","3832699","202149BCEPR_momi_rep1_SM4921-35_46","1","1","46","7","4","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175411","SM4921-4","","plot","3832726","202149BCEPR_momi_rep1_SM4921-4_17","1","1","17","3","3","test","","","","","","","","","","","","","","","","","","","","5","","2","","","","10","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175514","SM4950-4","","plot","3832657","202149BCEPR_momi_rep1_SM4950-4_13","1","1","13","2","2","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175529","SM4954-7","","plot","3832636","202149BCEPR_momi_rep1_SM4954-7_27","1","1","27","4","2","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","1","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251084","SM4955-23","","plot","3832631","202149BCEPR_momi_rep1_SM4955-23_2","1","1","2","1","2","test","","","","","","","","","","","","","","","","","","","","2","","1","","","","10","","","","","","","","","","","","","","","","8","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251086","SM4956-10","","plot","3832667","202149BCEPR_momi_rep1_SM4956-10_40","1","1","40","6","3","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175535","SM4956-6","","plot","3832719","202149BCEPR_momi_rep1_SM4956-6_44","1","1","44","7","2","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251091","SM4957-2","","plot","3832635","202149BCEPR_momi_rep1_SM4957-2_19","1","1","19","3","5","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251095","SM4960-30","","plot","3832663","202149BCEPR_momi_rep1_SM4960-30_14","1","1","14","2","1","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","2","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251098","SM4963-25","","plot","3832650","202149BCEPR_momi_rep1_SM4963-25_29","1","1","29","5","1","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251099","SM4963-26","","plot","3832670","202149BCEPR_momi_rep1_SM4963-26_25","1","1","25","4","4","test","","","","","","","","","","","","","","","","","","","","5","","2","","","","10","","","","","","","","","","","","","","","","3","","","1","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2251102","SM4981-14","","plot","3832728","202149BCEPR_momi_rep1_SM4981-14_7","1","1","7","1","7","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9472","202149BCEPR_momi","202149BCEPR_momi","RCBD","2.6","3.5","","no","no","2021-August-10","","127","Momil. Cordoba, Colombia","2175566","SM4989-6","","plot","3832698","202149BCEPR_momi_rep1_SM4989-6_39","1","1","39","6","4","test","","","","","","","","","","","","","","","","","","","","5","","1","","","","10","","","","","","","","","","","","","","","","4","","","1","",""," (Operator: lizbethpino, Time: )"
